,ID,Priority,Family_type,First_stage,Start_time_S1,Finish_time_S1,Processing_Time_S1,Second_stage,Start_time_S2,Finish_Time_S2,Processing_Time_S2,Third_stage,Start_time_S3,Finish_time_S3,Processing_Time_S3,Fourth_stage,Start_time_s4,Finish_time,Processing_Time_S4,Overall_processing_time,Overall_waiting_time,Tardiness,BREAKS
61,3,9,39,SMD_2,3527,5266,1739,AOI_3,5266,6096,830,0,0,0,0,0,0,0,0,2569,3527,0,1
62,14,9,35,SMD_4,7107,7300,193,AOI_4,7300,7368,68,SS_3,7368,7676,308,0,0,0,0,569,7107,0,0
63,18,9,22,SMD_2,6622,7545,923,AOI_0,7545,8989,1444,SS_0,8989,9603,614,CC_1,10066,10359,293,3274,7085,0,1
64,34,9,13,SMD_1,3059,3135,76,AOI_4,3135,3181,46,SS_0,3181,3258,77,CC_0,3258,3298,40,239,3059,0,0
65,36,9,11,SMD_0,6531,7102,571,AOI_0,7102,7490,388,0,0,0,0,CC_1,7523,7570,47,1006,6564,0,0
66,44,9,1,SMD_3,5483,6462,979,AOI_3,6531,7517,986,SS_4,7517,7871,354,CC_1,8829,9107,278,2597,6510,0,0
67,53,9,4,SMD_2,9990,10080,90,AOI_2,10080,10298,218,0,0,0,0,CC_1,10456,10612,156,464,10148,0,0
68,62,9,33,SMD_0,7926,9662,1736,AOI_3,9662,10612,950,SS_2,10612,11351,739,CC_0,11351,11779,428,3853,7926,0,1
69,85,9,19,SMD_2,10383,11323,940,AOI_2,11323,13044,1721,SS_3,13044,14504,1460,0,0,0,0,4121,10383,1454,2
70,89,9,8,SMD_0,10551,10644,93,AOI_2,10673,10725,52,SS_4,10725,10789,64,CC_1,10872,11015,143,352,10663,0,0
71,97,9,27,SMD_1,7681,9283,1602,AOI_4,9283,9634,351,SS_4,9634,10386,752,CC_0,10386,10625,239,2944,7681,0,1
72,99,9,2,SMD_2,5385,5448,63,AOI_4,5939,6183,244,SS_1,6183,6385,202,0,0,0,0,509,5876,0,0
73,119,9,26,SMD_1,11198,11596,398,AOI_4,11939,12116,177,SS_3,12116,12422,306,CC_1,12422,13237,815,1696,11541,187,1
74,129,9,39,SMD_2,3422,3527,105,AOI_3,3527,3595,68,SS_1,3595,4290,695,CC_1,4290,4336,46,914,3422,0,1
75,150,9,22,SMD_2,7545,8914,1369,AOI_1,8914,9490,576,SS_3,9612,10301,689,CC_1,10401,10456,55,2689,7767,0,1
76,20,10,20,SMD_4,189,233,44,AOI_0,233,290,57,0,0,0,0,CC_0,290,315,25,126,189,0,0
77,26,10,25,SMD_0,11463,11716,253,AOI_0,12025,13500,1475,SS_0,13525,13710,185,CC_1,13715,13880,165,2078,11802,0,1
78,43,10,16,SMD_3,11345,12950,1605,AOI_4,12950,14004,1054,SS_0,14056,14145,89,CC_1,14164,14314,150,2898,11416,0,2
79,52,10,33,SMD_0,9662,10551,889,AOI_3,10612,11441,829,SS_1,11441,12755,1314,CC_1,13237,13452,215,3247,10205,0,1
80,71,10,27,SMD_1,9283,10287,1004,AOI_2,10298,10673,375,SS_3,10673,11436,763,0,0,0,0,2142,9294,0,0
81,109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0
82,111,10,28,SMD_2,982,1259,277,AOI_4,1259,1490,231,SS_3,1490,1609,119,CC_1,1609,1682,73,700,982,0,0
83,113,10,3,SMD_1,1543,1938,395,AOI_4,1938,2123,185,0,0,0,0,0,0,0,0,580,1543,0,0
84,121,10,3,SMD_1,1938,2002,64,AOI_2,2002,2238,236,SS_1,2238,2344,106,CC_1,2460,2630,170,576,2054,0,0
85,69,11,9,SMD_4,9228,9949,721,AOI_1,9949,10427,478,SS_0,10427,11210,783,CC_1,11210,11508,298,2280,9228,0,0
86,4,11,11,SMD_1,11635,13321,1686,AOI_2,13452,14458,1006,SS_3,14504,15015,511,CC_1,15212,15513,301,3504,12009,0,1
87,25,11,24,SMD_2,12178,13021,843,AOI_3,13101,13678,577,0,0,0,0,CC_0,13938,14006,68,1488,12518,0,1
88,31,11,11,SMD_1,13321,13375,54,AOI_2,13403,13452,49,0,0,0,0,CC_1,13499,13551,52,155,13396,0,0
89,51,11,32,SMD_3,2374,2807,433,AOI_0,2807,3373,566,SS_3,3373,4663,1290,0,0,0,0,2289,2374,0,1
90,70,11,36,SMD_4,12826,13001,175,AOI_2,13044,13144,100,SS_0,13344,13525,181,0,0,0,0,456,13069,0,0
91,101,11,16,SMD_3,12950,13306,356,AOI_2,13309,13403,94,SS_2,13546,13854,308,0,0,0,0,758,13096,0,0
92,112,11,33,SMD_4,2480,2530,50,AOI_1,2530,2578,48,SS_2,2578,2655,77,CC_1,2693,2835,142,317,2518,0,0
93,117,11,31,SMD_2,13235,13928,693,AOI_4,14004,14108,104,SS_0,14145,14322,177,CC_0,14342,14410,68,1042,13368,0,0
94,135,11,19,SMD_2,11323,12178,855,AOI_1,12178,13202,1024,0,0,0,0,CC_0,13202,13514,312,2191,11323,0,2
95,147,11,9,SMD_4,9949,10200,251,AOI_4,10200,11102,902,SS_4,11102,11429,327,0,0,0,0,1480,9949,0,0
96,59,12,27,SMD_1,10287,11198,911,AOI_0,11198,12025,827,SS_2,12025,13546,1521,CC_0,13546,13938,392,3651,10287,0,1
97,42,12,20,SMD_0,13625,14396,771,AOI_1,14396,15301,905,SS_2,15301,15958,657,CC_0,15958,16005,47,2380,13625,0,0
98,45,12,35,SMD_4,7300,7569,269,AOI_2,7569,8531,962,SS_2,8531,9894,1363,CC_0,9894,10057,163,2757,7300,0,2
99,104,12,18,SMD_0,1155,1516,361,AOI_4,1516,1661,145,SS_1,1661,1997,336,CC_0,2441,2499,58,900,1599,0,0
100,114,12,5,SMD_4,4285,5194,909,AOI_2,5194,6215,1021,SS_2,6215,6939,724,CC_1,7570,8829,1259,3913,4916,0,1
101,22,13,24,SMD_2,13021,13143,122,AOI_2,13144,13309,165,SS_1,13681,14223,542,CC_0,14223,14342,119,948,13394,0,0
102,47,13,7,SMD_3,13678,13815,137,AOI_3,14043,14086,43,0,0,0,0,0,0,0,0,180,13906,0,0
103,56,13,1,SMD_1,14393,14558,165,AOI_2,14558,14682,124,SS_2,14682,14741,59,CC_1,15069,15212,143,491,14721,0,0
104,58,13,14,SMD_4,3119,3297,178,AOI_2,3297,3343,46,SS_1,3343,3509,166,CC_1,3509,4267,758,1148,3119,0,1
105,92,13,35,SMD_4,7569,7802,233,AOI_3,7802,8850,1048,SS_1,8869,8980,111,0,0,0,0,1392,7588,0,1
106,141,13,40,SMD_4,14052,14701,649,AOI_0,14701,14963,262,0,0,0,0,0,0,0,0,911,14052,0,0
107,149,13,11,SMD_1,13375,13557,182,AOI_0,13664,13809,145,SS_2,13854,14526,672,CC_0,14526,14568,42,1041,13527,0,0
108,91,14,6,SMD_3,15394,15843,449,AOI_2,15946,17384,1438,SS_1,17452,18028,576,CC_1,18337,18489,152,2615,15874,0,1
109,2,14,5,SMD_4,15476,16371,895,AOI_4,16398,17277,879,SS_0,17336,18004,668,CC_1,18489,18924,435,2877,16047,0,0
110,10,14,36,SMD_4,13001,13156,155,AOI_1,13202,13284,82,SS_0,13710,14056,346,CC_1,14314,14430,116,699,13731,0,0
111,11,14,21,SMD_0,14880,15817,937,AOI_1,15870,16617,747,SS_3,16617,17864,1247,CC_0,17864,18018,154,3085,14933,0,1
112,27,14,40,SMD_4,14701,14849,148,AOI_0,14963,15019,56,SS_1,15019,15206,187,0,0,0,0,391,14815,0,0
113,39,14,32,SMD_3,2807,4370,1563,AOI_0,4465,5422,957,SS_0,5422,5784,362,CC_0,6154,6330,176,3058,3272,0,1
114,48,14,16,SMD_3,13306,13414,108,AOI_0,13500,13664,164,SS_4,13698,13874,176,0,0,0,0,448,13426,0,0
115,60,14,6,SMD_3,14749,15394,645,AOI_4,15394,16340,946,SS_4,16433,17914,1481,CC_1,17922,18337,415,3487,14850,0,1
116,64,14,1,SMD_1,14558,15150,592,AOI_0,15150,15991,841,SS_2,15991,16718,727,0,0,0,0,2160,14558,0,0
117,102,14,18,SMD_0,1516,2504,988,AOI_3,2504,2699,195,SS_4,2699,3369,670,0,0,0,0,1853,1516,0,0
118,148,14,9,SMD_4,10200,11118,918,AOI_1,11118,12129,1011,SS_4,12129,13698,1569,0,0,0,0,3498,10200,0,1
119,9,15,25,SMD_0,11716,13162,1446,AOI_1,13284,14148,864,SS_1,14223,14986,763,CC_1,15513,16142,629,3702,12440,0,1
120,65,15,7,SMD_3,13815,14749,934,AOI_2,14749,15710,961,SS_3,15710,16475,765,CC_1,17155,17362,207,2867,14495,0,0
121,88,15,15,SMD_1,15150,15261,111,AOI_4,15261,15316,55,SS_3,15316,15404,88,0,0,0,0,254,15150,0,0
122,127,15,30,SMD_4,14849,15221,372,AOI_3,15221,16149,928,0,0,0,0,CC_0,17405,17489,84,1384,16105,0,0
123,132,15,8,SMD_0,10644,11463,819,AOI_3,11463,13101,1638,SS_4,13874,14613,739,CC_1,14613,15069,456,3652,11417,0,1
124,139,15,9,SMD_4,11118,12826,1708,AOI_4,12826,12883,57,SS_1,12883,13681,798,CC_1,13880,14164,284,2847,11317,0,1
125,151,15,18,SMD_0,2504,2554,50,AOI_4,2554,2595,41,SS_3,2595,2645,50,CC_1,2645,2693,48,189,2504,0,0
126,159,15,12,SMD_3,9593,10506,913,AOI_0,10518,11193,675,SS_0,11210,11596,386,0,0,0,0,1974,9622,0,0
127,38,16,6,SMD_3,15843,16105,262,AOI_3,16149,17277,1128,SS_1,17341,17452,111,CC_1,17500,17677,177,1678,15999,0,1
128,40,16,24,SMD_2,13143,13235,92,AOI_3,13678,13740,62,SS_0,14322,14383,61,CC_1,14430,14479,49,264,14215,0,0
129,63,16,20,SMD_1,6073,6279,206,AOI_2,6279,6945,666,0,0,0,0,0,0,0,0,872,6073,0,0
130,73,16,29,SMD_0,7826,7926,100,AOI_1,7954,8744,790,SS_3,8744,9612,868,0,0,0,0,1758,7854,0,2
131,77,16,26,SMD_1,11596,11635,39,AOI_4,12116,12165,49,SS_3,12422,12464,42,CC_1,13452,13499,47,177,13322,0,0
132,79,16,18,SMD_0,2554,3512,958,AOI_2,3512,4464,952,SS_1,4464,5117,653,CC_1,9441,9585,144,2707,6878,0,1
133,100,16,18,SMD_0,3512,5168,1656,AOI_1,5168,6125,957,SS_0,6125,6495,370,CC_1,9368,9441,73,3056,6385,0,1
134,24,17,15,SMD_1,15261,15393,132,AOI_1,15393,15598,205,SS_0,15598,15815,217,CC_0,15815,15855,40,594,15261,0,0
135,28,17,17,SMD_1,15445,16126,681,AOI_0,16200,17105,905,SS_2,17105,18215,1110,0,0,0,0,2696,15519,0,2
136,46,17,20,SMD_0,14396,14783,387,AOI_4,14783,14992,209,SS_0,14992,15334,342,CC_1,16142,17155,1013,1951,15204,0,1
137,50,17,30,SMD_4,15221,15476,255,AOI_1,15598,15870,272,SS_0,15870,17336,1466,0,0,0,0,1993,15343,0,1
138,67,17,16,SMD_3,13414,13678,264,AOI_3,13740,14043,303,0,0,0,0,CC_0,14043,14133,90,657,13476,0,0
139,68,17,5,SMD_4,16371,17657,1286,AOI_1,17657,17916,259,SS_3,17916,18272,356,CC_1,18924,19094,170,2071,17023,0,1
140,108,17,13,SMD_1,3135,3247,112,AOI_4,3247,3306,59,SS_2,3306,3405,99,0,0,0,0,270,3135,0,0
141,123,17,25,SMD_0,13162,13625,463,AOI_0,13809,14115,306,SS_0,14383,14710,327,0,0,0,0,1096,13614,0,0
142,134,17,3,SMD_2,14847,15485,638,AOI_2,15710,15946,236,SS_4,15946,16433,487,CC_0,17281,17405,124,1485,15920,0,0
143,136,17,17,SMD_1,16126,16195,69,AOI_4,16340,16398,58,SS_3,16475,16521,46,CC_1,17362,17500,138,311,17189,0,0
144,143,17,17,SMD_1,16195,16257,62,AOI_1,16617,16668,51,SS_2,16718,16761,43,CC_0,17489,17539,50,206,17333,0,0
145,82,18,13,SMD_1,3247,4192,945,AOI_3,4192,5058,866,SS_4,5058,5834,776,CC_1,9585,9859,274,2861,6998,0,2
146,124,18,21,SMD_0,15817,15880,63,AOI_1,16668,17506,838,SS_4,17914,17969,55,CC_1,19094,19246,152,1108,18138,0,1
147,126,18,6,SMD_3,16105,17480,1375,AOI_0,17480,18365,885,SS_0,18365,19096,731,CC_1,19246,19515,269,3260,16255,0,1
148,138,18,12,SMD_3,10506,11345,839,AOI_4,11345,11939,594,SS_0,11939,13344,1405,CC_1,13551,13715,164,3002,10713,0,1
149,142,18,33,SMD_4,2530,2624,94,AOI_4,2624,2677,53,SS_2,2677,2797,120,CC_1,2975,3112,137,404,2708,0,0
150,153,18,3,SMD_2,15485,15927,442,AOI_0,15991,16200,209,SS_1,16200,17341,1141,CC_1,17677,17873,196,1988,15885,0,1
151,156,18,15,SMD_1,15393,15445,52,AOI_0,17105,17160,55,SS_3,17864,17914,50,0,0,0,0,157,17757,0,0
152,157,18,20,SMD_1,5971,6073,102,AOI_4,6183,6250,67,SS_3,6250,6417,167,0,0,0,0,336,6081,0,0
153,8,19,36,SMD_4,13156,14052,896,AOI_3,14086,15066,980,0,0,0,0,CC_1,19515,19756,241,2117,17639,0,0
154,57,19,28,SMD_2,1259,1425,166,AOI_1,1457,1550,93,SS_4,1550,1640,90,0,0,0,0,349,1291,0,0
155,72,19,20,SMD_0,14783,14880,97,AOI_0,15019,15087,68,SS_2,15087,15142,55,CC_1,17873,17922,49,269,17653,0,0
156,76,19,2,SMD_2,5448,6361,913,AOI_1,6361,7352,991,SS_2,7352,8161,809,0,0,0,0,2713,5448,0,0
157,83,19,4,SMD_2,10080,10258,178,AOI_1,10624,10704,80,0,0,0,0,CC_1,10704,10872,168,426,10446,0,0
158,140,19,31,SMD_2,13928,14847,919,AOI_4,14992,15233,241,SS_1,15233,16007,774,CC_0,16007,17281,1274,3208,14073,0,1
159,155,19,11,SMD_1,13557,14393,836,AOI_0,14393,14649,256,0,0,0,0,0,0,0,0,1092,13557,0,0
0,12,1,34,SMD_0,0,402,402,AOI_2,402,781,379,0,0,0,0,CC_1,781,979,198,979,0,0,0
1,23,1,37,SMD_1,0,354,354,AOI_0,354,441,87,SS_0,441,592,151,CC_1,592,696,104,696,0,0,0
2,131,1,29,SMD_3,0,37,37,AOI_0,37,90,53,SS_0,90,138,48,0,0,0,0,138,0,0,0
3,29,1,18,SMD_0,402,1155,753,AOI_1,1155,1457,302,SS_2,1457,2127,670,CC_0,2243,2441,198,1923,518,0,0
4,75,1,20,SMD_4,0,189,189,AOI_1,189,766,577,SS_0,766,1021,255,0,0,0,0,1021,0,0,0
5,78,1,29,SMD_3,37,172,135,AOI_0,172,230,58,SS_0,230,339,109,0,0,0,0,302,37,0,0
6,81,1,28,SMD_2,0,723,723,AOI_0,723,1170,447,SS_0,1170,1600,430,CC_0,1600,1776,176,1776,0,0,0
7,6,2,21,SMD_2,1425,1755,330,AOI_1,1755,2081,326,SS_0,2081,2338,257,CC_0,2441,2485,44,957,1528,0,0
8,49,2,39,SMD_1,1590,2108,518,AOI_0,2108,2200,92,SS_1,2200,2323,123,CC_0,2485,2561,76,809,1752,0,0
9,66,2,19,SMD_3,2508,2769,261,AOI_1,2769,3057,288,SS_1,3057,3214,157,CC_1,3214,3441,227,933,2508,0,0
10,84,2,33,SMD_1,1482,1590,108,AOI_3,1590,1685,95,SS_1,1685,1815,130,0,0,0,0,333,1482,0,0
11,93,2,28,SMD_2,723,881,158,AOI_1,881,1058,177,SS_2,1058,1153,95,CC_0,1153,1203,50,480,723,0,0
12,115,2,38,SMD_3,2769,2911,142,AOI_2,2911,2952,41,0,0,0,0,CC_1,2952,3007,55,238,2769,0,0
13,125,2,31,SMD_4,189,1188,999,AOI_0,1188,2031,843,0,0,0,0,0,0,0,0,1842,189,0,0
14,154,2,39,SMD_1,1159,1482,323,AOI_1,1482,1740,258,SS_3,1740,2068,328,0,0,0,0,909,1159,0,0
15,37,3,14,SMD_3,1835,2330,495,AOI_0,2330,2585,255,SS_2,2585,2791,206,CC_0,2791,2858,67,1023,1835,0,0
16,98,3,3,SMD_3,2911,3153,242,AOI_1,3153,3326,173,0,0,0,0,CC_1,3441,3595,154,569,3026,0,0
17,110,3,13,SMD_4,3459,3573,114,AOI_0,4293,4336,43,SS_2,4336,5089,753,CC_1,5120,5261,141,1051,4210,41,1
18,118,3,32,SMD_2,1755,2750,995,AOI_0,2750,4293,1543,SS_1,4293,5729,1436,CC_1,5789,6596,807,4781,1815,1376,2
19,13,4,20,SMD_1,4870,5846,976,AOI_0,5894,6237,343,SS_2,6237,6681,444,CC_1,6968,7162,194,1957,5205,637,0
20,15,4,33,SMD_2,4742,4929,187,AOI_4,4929,4969,40,0,0,0,0,CC_1,4969,5120,151,378,4742,0,0
21,55,4,16,SMD_3,5119,5452,333,AOI_3,5476,5583,107,SS_3,5646,5946,300,CC_1,7162,7436,274,1014,6422,911,0
22,86,4,1,SMD_4,3645,4491,846,AOI_0,4491,4604,113,SS_0,4665,4728,63,0,0,0,0,1022,3706,0,1
23,87,4,28,SMD_2,881,928,47,AOI_2,928,1003,75,SS_1,1003,1095,92,0,0,0,0,214,881,0,0
24,107,4,39,SMD_1,2108,2933,825,AOI_3,2933,3323,390,SS_0,3323,4665,1342,0,0,0,0,2557,2108,0,1
25,116,4,5,SMD_2,4929,5170,241,AOI_3,5170,5476,306,SS_3,5492,5646,154,CC_1,5646,5789,143,844,4945,0,0
26,137,4,30,SMD_4,5174,5328,154,AOI_3,5583,5639,56,SS_0,5671,5750,79,CC_1,6596,6739,143,432,6307,214,0
27,145,4,13,SMD_4,3573,3645,72,AOI_0,4336,4390,54,SS_4,4390,5200,810,0,0,0,0,936,4264,0,1
28,5,5,2,SMD_3,3153,3272,119,AOI_4,3272,4349,1077,SS_3,4349,5042,693,CC_0,5042,5096,54,1943,3153,0,2
29,7,5,11,SMD_0,5610,6556,946,AOI_3,6556,6713,157,SS_0,6713,6985,272,CC_1,7506,7584,78,1453,6131,0,0
30,17,5,11,SMD_0,5193,5610,417,AOI_3,5639,5913,274,SS_3,5946,6168,222,CC_1,7436,7506,70,983,6523,0,0
31,54,5,10,SMD_1,5846,6719,873,AOI_3,6719,7154,435,SS_1,7154,7928,774,0,0,0,0,2082,5846,98,0
32,80,5,23,SMD_2,5170,5560,390,AOI_0,5699,5894,195,SS_2,5894,6059,165,CC_0,6059,6184,125,875,5309,0,0
33,94,5,19,SMD_4,5328,5436,108,AOI_2,5595,5731,136,SS_0,5750,5950,200,0,0,0,0,444,5506,0,0
34,106,5,37,SMD_1,354,475,121,AOI_0,475,525,50,0,0,0,0,CC_0,525,553,28,199,354,0,0
35,144,5,22,SMD_3,3272,3533,261,AOI_4,4349,4396,47,SS_0,4728,4819,91,CC_0,4819,4908,89,488,4420,0,0
36,1,6,36,SMD_1,6834,6923,89,AOI_4,6923,6964,41,SS_2,6964,7028,64,CC_1,7584,7726,142,336,7390,0,0
37,16,6,24,SMD_3,6658,7030,372,AOI_4,7062,7163,101,SS_2,7163,7292,129,CC_1,7875,8018,143,745,7273,0,0
38,19,6,1,SMD_4,4491,5174,683,AOI_4,5174,6051,877,0,0,0,0,CC_1,6739,6968,229,1789,5179,0,0
39,32,6,29,SMD_3,172,1056,884,AOI_2,1056,1944,888,0,0,0,0,CC_0,1944,2243,299,2071,172,0,0
40,90,6,28,SMD_2,928,982,54,AOI_3,982,1033,51,SS_0,1033,1077,44,CC_1,1077,1125,48,197,928,0,0
41,95,6,27,SMD_1,6719,6834,115,AOI_4,6834,6895,61,SS_1,6895,7028,133,CC_1,7726,7875,149,458,7417,0,0
42,96,6,29,SMD_3,1056,1735,679,AOI_3,1735,1820,85,SS_1,1820,2100,280,CC_1,2100,2212,112,1156,1056,0,0
43,103,6,35,SMD_3,3533,4565,1032,AOI_1,4565,4850,285,SS_3,5042,5492,450,CC_0,5492,5545,53,1820,3725,0,1
44,35,7,35,SMD_3,4565,4926,361,AOI_3,4926,5146,220,SS_4,5200,5415,215,0,0,0,0,796,4619,0,0
45,61,7,13,SMD_2,5560,6476,916,AOI_1,6476,7344,868,SS_2,7344,8886,1542,CC_0,8886,9718,832,4158,5560,0,2
46,74,7,26,SMD_1,7026,8834,1808,AOI_4,8834,10224,1390,SS_3,10224,11003,779,0,0,0,0,3977,7026,563,2
47,105,7,9,SMD_2,7902,9411,1509,AOI_0,9498,9950,452,0,0,0,0,0,0,0,0,1961,7989,0,1
48,128,7,20,SMD_0,9232,9926,694,AOI_1,9932,10100,168,SS_1,10100,10232,132,CC_1,10232,10449,217,1211,9238,9,0
49,130,7,33,SMD_4,7186,7525,339,AOI_0,7525,7717,192,SS_0,7838,8765,927,CC_1,8826,8966,140,1598,7368,0,1
50,146,7,7,SMD_3,5452,5632,180,AOI_2,5731,6157,426,SS_1,6157,6284,127,CC_1,8018,8826,808,1541,7285,0,1
51,152,7,12,SMD_2,6940,7902,962,AOI_0,7902,9498,1596,SS_0,9498,10251,753,CC_1,10449,10837,388,3699,7138,397,1
52,21,8,6,SMD_1,9399,9561,162,AOI_1,9764,9932,168,0,0,0,0,CC_0,9932,9991,59,389,9602,0,0
53,30,8,26,SMD_1,8834,9007,173,AOI_0,9950,10154,204,SS_2,10154,10356,202,CC_0,10356,10416,60,639,9777,0,0
54,33,8,6,SMD_1,9561,9912,351,AOI_2,9989,10288,299,SS_0,10288,10479,191,CC_1,10837,10879,42,883,9996,0,0
55,41,8,36,SMD_1,6923,7026,103,AOI_3,7154,7212,58,SS_3,7212,7307,95,CC_1,8966,9104,138,394,8710,0,0
56,120,8,4,SMD_0,8820,8964,144,AOI_1,9696,9764,68,SS_2,9764,10017,253,0,0,0,0,465,9552,0,0
57,122,8,31,SMD_4,1188,1892,704,AOI_4,1892,2478,586,SS_0,2478,3294,816,CC_0,3294,3471,177,2283,1188,0,0
58,133,8,24,SMD_3,7030,8599,1569,AOI_1,8599,9696,1097,SS_1,9696,10038,342,CC_0,10059,10193,134,3142,7051,0,2
59,158,8,15,SMD_4,10076,10201,125,AOI_4,10224,10421,197,0,0,0,0,CC_0,10421,10490,69,391,10099,0,0
60,160,8,6,SMD_1,9912,10151,239,AOI_0,10154,10330,176,SS_1,10330,10417,87,0,0,0,0,502,9915,0,0
61,3,9,39,SMD_1,2933,4765,1832,AOI_2,4765,5595,830,0,0,0,0,0,0,0,0,2662,2933,0,1
62,14,9,35,SMD_3,4926,5119,193,AOI_1,5119,5187,68,SS_0,5363,5671,308,0,0,0,0,569,5102,0,0
63,18,9,22,SMD_4,10201,11169,968,AOI_1,11268,12883,1615,SS_4,12922,13536,614,CC_1,13618,13816,198,3395,10421,766,1
64,34,9,13,SMD_2,6476,6552,76,AOI_2,6552,6598,46,SS_0,6598,6675,77,CC_0,7009,7049,40,239,6810,0,0
65,36,9,11,SMD_0,6556,7127,571,AOI_4,7163,7551,388,0,0,0,0,CC_1,9104,9151,47,1006,8145,0,0
66,44,9,1,SMD_0,9970,10994,1024,AOI_3,11305,12291,986,SS_1,12291,13328,1037,CC_1,13435,13618,183,3230,10388,568,1
67,53,9,4,SMD_0,8964,9054,90,AOI_1,10100,10318,218,0,0,0,0,CC_1,10879,11035,156,464,10571,0,0
68,62,9,33,SMD_4,7525,9187,1662,AOI_1,10318,11268,950,SS_1,11268,12007,739,CC_0,12007,13158,1151,4502,8656,108,2
69,85,9,19,SMD_4,5436,6331,895,AOI_0,6331,7348,1017,SS_3,7348,8693,1345,0,0,0,0,3257,5436,0,1
70,89,9,8,SMD_3,11755,11848,93,AOI_4,12342,12394,52,SS_4,12858,12922,64,CC_1,13235,13283,48,257,13026,233,0
71,97,9,27,SMD_3,8926,9840,914,AOI_2,10288,10639,351,SS_2,10639,11391,752,CC_0,11465,11704,239,2256,9448,0,0
72,99,9,2,SMD_0,11765,11873,108,AOI_3,12291,13269,978,SS_2,13269,13471,202,0,0,0,0,1288,12183,421,1
73,119,9,26,SMD_1,9007,9360,353,AOI_0,10330,10507,177,SS_0,10507,10813,306,CC_1,11035,11195,160,996,10199,0,0
74,129,9,39,SMD_1,4765,4870,105,AOI_1,4870,4938,68,SS_2,5089,5141,52,CC_1,5261,5402,141,366,5036,0,0
75,150,9,22,SMD_4,11169,11892,723,AOI_2,12182,13476,1294,SS_2,13476,14165,689,CC_1,14210,14265,55,2761,11504,1215,1
76,20,10,20,SMD_0,9926,9970,44,AOI_4,10421,10478,57,0,0,0,0,CC_0,10490,10540,50,151,10389,0,0
77,26,10,25,SMD_1,12134,12387,253,AOI_4,12394,13786,1392,SS_3,13856,14041,185,CC_1,14140,14210,70,1900,12310,0,1
78,43,10,16,SMD_4,11892,13602,1710,AOI_1,13710,14147,437,SS_2,14165,14254,89,CC_1,14340,14585,245,2481,12104,230,1
79,52,10,33,SMD_4,9187,10076,889,AOI_3,10476,11305,829,SS_3,11305,11952,647,CC_1,12037,12252,215,2580,9672,0,0
80,71,10,27,SMD_3,9840,10844,1004,AOI_4,10956,11331,375,SS_4,11346,12858,1512,0,0,0,0,2891,9967,0,1
81,109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0
82,111,10,28,SMD_2,982,1259,277,AOI_4,1259,1490,231,SS_3,1490,1609,119,CC_1,1609,1777,168,795,982,0,0
83,113,10,3,SMD_2,12292,13466,1174,AOI_2,13476,13661,185,0,0,0,0,0,0,0,0,1359,12302,0,1
84,121,10,3,SMD_2,13466,13530,64,AOI_2,13661,13897,236,SS_0,13897,14003,106,CC_1,14265,14340,75,481,13859,0,0
85,69,11,9,SMD_2,9411,10132,721,AOI_4,10478,10956,478,SS_0,10956,11739,783,CC_1,11739,12037,298,2280,9757,0,0
86,4,11,11,SMD_0,7127,8820,1693,AOI_3,8820,10476,1656,SS_1,10476,10987,511,CC_1,11195,11496,301,4161,7335,0,2
87,25,11,24,SMD_3,8599,8712,113,AOI_2,8712,9989,1277,0,0,0,0,CC_0,9991,10059,68,1458,8601,0,1
88,31,11,11,SMD_0,13507,13606,99,AOI_4,13786,13835,49,0,0,0,0,CC_1,13993,14140,147,295,13845,0,0
89,51,11,32,SMD_2,2750,3183,433,AOI_2,3183,4479,1296,SS_0,4819,5363,544,0,0,0,0,2273,3090,0,1
90,70,11,36,SMD_3,13436,13611,175,AOI_4,13835,13935,100,SS_0,14003,14184,181,0,0,0,0,456,13728,0,0
91,101,11,16,SMD_4,13602,13958,356,AOI_0,13964,14058,94,SS_1,14126,14434,308,0,0,0,0,758,13676,0,0
92,112,11,33,SMD_1,14218,14313,95,AOI_1,14383,14431,48,SS_1,14434,14511,77,CC_1,14585,14632,47,267,14365,0,0
93,117,11,31,SMD_4,1892,2540,648,AOI_3,2540,2644,104,SS_4,2644,2821,177,CC_0,2858,2926,68,997,1929,0,0
94,135,11,19,SMD_4,6331,7186,855,AOI_3,7212,7504,292,0,0,0,0,CC_0,7504,7626,122,1269,6357,0,0
95,147,11,9,SMD_2,10132,10383,251,AOI_0,10507,11409,902,SS_2,11409,11736,327,0,0,0,0,1480,10256,0,0
96,59,12,27,SMD_3,10844,11755,911,AOI_1,12883,13710,827,SS_4,13710,14483,773,CC_0,14483,14875,392,2903,11972,0,0
97,42,12,20,SMD_0,10994,11765,771,AOI_0,13059,13964,905,SS_3,14041,14698,657,CC_0,14875,14922,47,2380,12542,0,0
98,45,12,35,SMD_1,14407,14721,314,AOI_1,14734,14898,164,SS_4,14986,15642,656,CC_0,15642,16554,912,2046,14508,0,1
99,104,12,18,SMD_0,1155,1516,361,AOI_4,1516,1661,145,SS_0,1661,1997,336,CC_0,2561,2619,58,900,1719,0,0
